index,image_path,class_id,pos_neg,bbox_path,mask_path
357,.\train\images\pcb30rec1_jpg.rf.bedd0309b38331911f3cd6ea795645f1.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb30rec1_jpg.rf.8f8ecfde9280e11cb162012b2265420e.txt,
358,.\train\images\pcb30rec1_jpg.rf.f1b712b318d5164a8eeccd2208f806fc.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb30rec1_jpg.rf.8f8ecfde9280e11cb162012b2265420e.txt,
359,.\train\images\pcb30rec1_jpg.rf.f9eb9d9556d673372288c46d0cd3fd37.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb30rec1_jpg.rf.8f8ecfde9280e11cb162012b2265420e.txt,
360,.\train\images\pcb32rec1_jpg.rf.0aad5b37e036f2aaf00deae98f479ff8.jpg,[ 2  9 16],1,.\train\labels\pcb32rec1_jpg.rf.0aad5b37e036f2aaf00deae98f479ff8.txt,
361,.\train\images\pcb32rec1_jpg.rf.2e0a4dd9d8943fb00fb49cbc0514a93c.jpg,[ 2  9 16],1,.\train\labels\pcb32rec1_jpg.rf.0aad5b37e036f2aaf00deae98f479ff8.txt,
362,.\train\images\pcb32rec1_jpg.rf.8e6b2e152b440054f92e8df93b899a6c.jpg,[ 2  9 16],1,.\train\labels\pcb32rec1_jpg.rf.0aad5b37e036f2aaf00deae98f479ff8.txt,
363,.\train\images\pcb32rec1_jpg.rf.dfe125fac7686821b0da07236d40d071.jpg,[ 2  9 16],1,.\train\labels\pcb32rec1_jpg.rf.0aad5b37e036f2aaf00deae98f479ff8.txt,
364,.\train\images\pcb33rec1_jpg.rf.07ab2fb1efdef44856ebfd490c4d82f1.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb33rec1_jpg.rf.07ab2fb1efdef44856ebfd490c4d82f1.txt,
365,.\train\images\pcb33rec1_jpg.rf.232b31c69040919083a8560462fc1639.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb33rec1_jpg.rf.07ab2fb1efdef44856ebfd490c4d82f1.txt,
366,.\train\images\pcb33rec1_jpg.rf.8af9a1ddfed7317cfa8982c82cf44edf.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb33rec1_jpg.rf.07ab2fb1efdef44856ebfd490c4d82f1.txt,
367,.\train\images\pcb33rec1_jpg.rf.b3ff89ac2becc7819180931e9a6d8abe.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb33rec1_jpg.rf.07ab2fb1efdef44856ebfd490c4d82f1.txt,
368,.\train\images\pcb35rec1_jpg.rf.1f55829c843900a6af9397ee6ee0f694.jpg,[ 2  4 16],1,.\train\labels\pcb35rec1_jpg.rf.1f55829c843900a6af9397ee6ee0f694.txt,
369,.\train\images\pcb35rec1_jpg.rf.3341d6704d5b74afb1b3d519a809fb00.jpg,[ 2  4 16],1,.\train\labels\pcb35rec1_jpg.rf.1f55829c843900a6af9397ee6ee0f694.txt,
370,.\train\images\pcb35rec1_jpg.rf.3da55d2766b3ab86177313cd88af11fa.jpg,[ 2  4 16],1,.\train\labels\pcb35rec1_jpg.rf.1f55829c843900a6af9397ee6ee0f694.txt,
371,.\train\images\pcb35rec1_jpg.rf.d772d7a6a7b04ac5046ce281cbe7a2ed.jpg,[ 2  4 16],1,.\train\labels\pcb35rec1_jpg.rf.1f55829c843900a6af9397ee6ee0f694.txt,
372,.\train\images\pcb36rec1_jpg.rf.5243534e18ac05f802f1f9b903dfc18b.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb36rec1_jpg.rf.5243534e18ac05f802f1f9b903dfc18b.txt,
373,.\train\images\pcb36rec1_jpg.rf.a29815e312873a1a5cbc0133f5ddf93a.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb36rec1_jpg.rf.5243534e18ac05f802f1f9b903dfc18b.txt,
374,.\train\images\pcb36rec1_jpg.rf.bcf95fd7ca3923b5448e8baf29911421.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb36rec1_jpg.rf.5243534e18ac05f802f1f9b903dfc18b.txt,
375,.\train\images\pcb36rec1_jpg.rf.fa46de78404680ddaad5457414f40760.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb36rec1_jpg.rf.5243534e18ac05f802f1f9b903dfc18b.txt,
376,.\train\images\pcb37rec1_jpg.rf.8a4c4253102e6beada4bc0b8ee10f9f0.jpg,[ 2  9 16],1,.\train\labels\pcb37rec1_jpg.rf.8a4c4253102e6beada4bc0b8ee10f9f0.txt,
377,.\train\images\pcb37rec1_jpg.rf.a38b7ca83f2199bf2c0cad7e2616f339.jpg,[ 2  9 16],1,.\train\labels\pcb37rec1_jpg.rf.8a4c4253102e6beada4bc0b8ee10f9f0.txt,
378,.\train\images\pcb37rec1_jpg.rf.ce456fe189043183477a26ef042391de.jpg,[ 2  9 16],1,.\train\labels\pcb37rec1_jpg.rf.8a4c4253102e6beada4bc0b8ee10f9f0.txt,
379,.\train\images\pcb37rec1_jpg.rf.e1ed836431e43b6795dd4defeabfd7aa.jpg,[ 2  9 16],1,.\train\labels\pcb37rec1_jpg.rf.8a4c4253102e6beada4bc0b8ee10f9f0.txt,
380,.\train\images\pcb38rec1_jpg.rf.0f22e9e4b06f0dbb12e874e0bc4f157c.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb38rec1_jpg.rf.0f22e9e4b06f0dbb12e874e0bc4f157c.txt,
381,.\train\images\pcb38rec1_jpg.rf.32380fdfe0e27a092be92c5597e096be.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb38rec1_jpg.rf.0f22e9e4b06f0dbb12e874e0bc4f157c.txt,
382,.\train\images\pcb38rec1_jpg.rf.79551b1b325cdc4ffa6b8726a6068f68.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb38rec1_jpg.rf.0f22e9e4b06f0dbb12e874e0bc4f157c.txt,
383,.\train\images\pcb38rec1_jpg.rf.f66ae0eddab25208e07ca43fdc5e1997.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb38rec1_jpg.rf.0f22e9e4b06f0dbb12e874e0bc4f157c.txt,
384,.\train\images\pcb39rec1_jpg.rf.34305fa6c8df2a3bba8fb03cd03c47a3.jpg,[ 2  9 16 20],1,.\train\labels\pcb39rec1_jpg.rf.34305fa6c8df2a3bba8fb03cd03c47a3.txt,
385,.\train\images\pcb39rec1_jpg.rf.70f10f677a3778573866ecf5b76ae7d6.jpg,[ 2  9 16 20],1,.\train\labels\pcb39rec1_jpg.rf.34305fa6c8df2a3bba8fb03cd03c47a3.txt,
386,.\train\images\pcb39rec1_jpg.rf.7e97c4c8ba629465ee15717aae99d42b.jpg,[ 2  9 16 20],1,.\train\labels\pcb39rec1_jpg.rf.34305fa6c8df2a3bba8fb03cd03c47a3.txt,
387,.\train\images\pcb39rec1_jpg.rf.ca1874a48d677b42df6d59b363a9b194.jpg,[ 2  9 16 20],1,.\train\labels\pcb39rec1_jpg.rf.34305fa6c8df2a3bba8fb03cd03c47a3.txt,
388,.\train\images\pcb3rec1_jpg.rf.3d20ced2fabf8655eba5eec2231c3410.jpg,[ 2  9 16],1,.\train\labels\pcb3rec1_jpg.rf.3d20ced2fabf8655eba5eec2231c3410.txt,
389,.\train\images\pcb3rec1_jpg.rf.5ddee52387758a0176683f7857661153.jpg,[ 2  9 16],1,.\train\labels\pcb3rec1_jpg.rf.3d20ced2fabf8655eba5eec2231c3410.txt,
390,.\train\images\pcb3rec1_jpg.rf.799e5047e68bc49a0214d382e85a37f7.jpg,[ 2  9 16],1,.\train\labels\pcb3rec1_jpg.rf.3d20ced2fabf8655eba5eec2231c3410.txt,
391,.\train\images\pcb3rec1_jpg.rf.d2ba157f3b501293ede89c78a4de3e29.jpg,[ 2  9 16],1,.\train\labels\pcb3rec1_jpg.rf.3d20ced2fabf8655eba5eec2231c3410.txt,
392,.\train\images\pcb40rec1_jpg.rf.54d1d9c68c6df893204a0d539d46bc02.jpg,[ 1  4  9 15],1,.\train\labels\pcb40rec1_jpg.rf.54d1d9c68c6df893204a0d539d46bc02.txt,
393,.\train\images\pcb40rec1_jpg.rf.91e27fb8007cacf60ded0adae6eb08b0.jpg,[ 1  4  9 15],1,.\train\labels\pcb40rec1_jpg.rf.54d1d9c68c6df893204a0d539d46bc02.txt,
394,.\train\images\pcb40rec1_jpg.rf.b03dd779ccfe8da713b4f99a3177a00f.jpg,[ 1  4  9 15],1,.\train\labels\pcb40rec1_jpg.rf.54d1d9c68c6df893204a0d539d46bc02.txt,
395,.\train\images\pcb40rec1_jpg.rf.ebc02e3eda98240130726d55b1a07ee3.jpg,[ 1  4  9 15],1,.\train\labels\pcb40rec1_jpg.rf.54d1d9c68c6df893204a0d539d46bc02.txt,
396,.\train\images\pcb41rec1_jpg.rf.1474b0d5a636bd8db823316d4ffdd470.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb41rec1_jpg.rf.1474b0d5a636bd8db823316d4ffdd470.txt,
397,.\train\images\pcb41rec1_jpg.rf.242427b85cb16c4ab4d7157eec0e2a4d.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb41rec1_jpg.rf.1474b0d5a636bd8db823316d4ffdd470.txt,
398,.\train\images\pcb41rec1_jpg.rf.3f4eb07def574dacc217649124d9a5b8.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb41rec1_jpg.rf.1474b0d5a636bd8db823316d4ffdd470.txt,
399,.\train\images\pcb41rec1_jpg.rf.e13f6db442b0cb889041f9c84fecd267.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb41rec1_jpg.rf.1474b0d5a636bd8db823316d4ffdd470.txt,
400,.\train\images\pcb43rec1_jpg.rf.052cb5cdf2cfbfc75eafe3cb4edf90d2.jpg,[ 2  9 16 20],1,.\train\labels\pcb43rec1_jpg.rf.052cb5cdf2cfbfc75eafe3cb4edf90d2.txt,
401,.\train\images\pcb43rec1_jpg.rf.2eea0776f5c770f7b8740bf221d9c72d.jpg,[ 2  9 16 20],1,.\train\labels\pcb43rec1_jpg.rf.052cb5cdf2cfbfc75eafe3cb4edf90d2.txt,
402,.\train\images\pcb43rec1_jpg.rf.62c6d2814a96d0071864c9f937ac00e8.jpg,[ 2  9 16 20],1,.\train\labels\pcb43rec1_jpg.rf.052cb5cdf2cfbfc75eafe3cb4edf90d2.txt,
403,.\train\images\pcb43rec1_jpg.rf.713d772e5cbc96b4834db762b7b4132e.jpg,[ 2  9 16 20],1,.\train\labels\pcb43rec1_jpg.rf.052cb5cdf2cfbfc75eafe3cb4edf90d2.txt,
404,.\train\images\pcb47rec1_jpg.rf.14f06d2674abf0476f5229965e6264bd.jpg,[ 2  9 16 20],1,.\train\labels\pcb47rec1_jpg.rf.14f06d2674abf0476f5229965e6264bd.txt,
405,.\train\images\pcb47rec1_jpg.rf.6402c5927bda93cdd0683b420693683f.jpg,[ 2  9 16 20],1,.\train\labels\pcb47rec1_jpg.rf.14f06d2674abf0476f5229965e6264bd.txt,
406,.\train\images\pcb47rec1_jpg.rf.675bc684590638b389896af6343d4aeb.jpg,[ 2  9 16 20],1,.\train\labels\pcb47rec1_jpg.rf.14f06d2674abf0476f5229965e6264bd.txt,
407,.\train\images\pcb47rec1_jpg.rf.d59f12deae3253b85ffb16e547007252.jpg,[ 2  9 16 20],1,.\train\labels\pcb47rec1_jpg.rf.14f06d2674abf0476f5229965e6264bd.txt,
408,.\train\images\pcb49rec1_jpg.rf.5dc0625ccb3368d017c4e62d095ff9d3.jpg,[ 1  9 15 20],1,.\train\labels\pcb49rec1_jpg.rf.5dc0625ccb3368d017c4e62d095ff9d3.txt,
409,.\train\images\pcb49rec1_jpg.rf.f25daae46b0f68455bd3dd7540427e6b.jpg,[ 1  9 15 20],1,.\train\labels\pcb49rec1_jpg.rf.5dc0625ccb3368d017c4e62d095ff9d3.txt,
410,.\train\images\pcb49rec1_jpg.rf.fbc4d5a3a412bae81fcc68eef6b4a49c.jpg,[ 1  9 15 20],1,.\train\labels\pcb49rec1_jpg.rf.5dc0625ccb3368d017c4e62d095ff9d3.txt,
411,.\train\images\pcb49rec1_jpg.rf.ffb1e1e47e7278eb4898f62f429e018f.jpg,[ 1  9 15 20],1,.\train\labels\pcb49rec1_jpg.rf.5dc0625ccb3368d017c4e62d095ff9d3.txt,
412,.\train\images\pcb4rec1_jpg.rf.0340dbd58f6f2a4bda169a7125d53b21.jpg,[ 2 16],1,.\train\labels\pcb4rec1_jpg.rf.0340dbd58f6f2a4bda169a7125d53b21.txt,
413,.\train\images\pcb4rec1_jpg.rf.2b2a4fb9fbad2acbde578af0be50183f.jpg,[ 2 16],1,.\train\labels\pcb4rec1_jpg.rf.0340dbd58f6f2a4bda169a7125d53b21.txt,
414,.\train\images\pcb4rec1_jpg.rf.33dd67f01eaa928f0ab16e4aee2f41ac.jpg,[ 2 16],1,.\train\labels\pcb4rec1_jpg.rf.0340dbd58f6f2a4bda169a7125d53b21.txt,
415,.\train\images\pcb4rec1_jpg.rf.485e8acb7712fa26b0d243f5a14978e5.jpg,[ 2 16],1,.\train\labels\pcb4rec1_jpg.rf.0340dbd58f6f2a4bda169a7125d53b21.txt,
416,.\train\images\pcb50rec1_jpg.rf.1f6b6071272f88a0138d6a28ac841956.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb50rec1_jpg.rf.1f6b6071272f88a0138d6a28ac841956.txt,
417,.\train\images\pcb50rec1_jpg.rf.3d3d0efff37ae856405502701b8bf0d9.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb50rec1_jpg.rf.1f6b6071272f88a0138d6a28ac841956.txt,
418,.\train\images\pcb50rec1_jpg.rf.48d1a18e638aef84cfda1d390e4cf22f.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb50rec1_jpg.rf.1f6b6071272f88a0138d6a28ac841956.txt,
419,.\train\images\pcb50rec1_jpg.rf.7dda65ff980778538f944566dcdcae3b.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb50rec1_jpg.rf.1f6b6071272f88a0138d6a28ac841956.txt,
420,.\train\images\pcb51rec1_jpg.rf.720913532040cba48fc811e3f99acefd.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb51rec1_jpg.rf.720913532040cba48fc811e3f99acefd.txt,
421,.\train\images\pcb51rec1_jpg.rf.764d01faa1ada3d80b2ba15a870244b9.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb51rec1_jpg.rf.720913532040cba48fc811e3f99acefd.txt,
422,.\train\images\pcb51rec1_jpg.rf.d1c704a96140e30f5d64402a7cbf2348.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb51rec1_jpg.rf.720913532040cba48fc811e3f99acefd.txt,
423,.\train\images\pcb51rec1_jpg.rf.d9b42889cb668b50ea8a7b84b0e3fb28.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb51rec1_jpg.rf.720913532040cba48fc811e3f99acefd.txt,
424,.\train\images\pcb52rec1_jpg.rf.0759cd25d2ad42799908f9234e74363e.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb52rec1_jpg.rf.0759cd25d2ad42799908f9234e74363e.txt,
425,.\train\images\pcb52rec1_jpg.rf.180acab270e58df268dce81ab8faa2ff.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb52rec1_jpg.rf.0759cd25d2ad42799908f9234e74363e.txt,
426,.\train\images\pcb52rec1_jpg.rf.26e063f09d61b264cb2543094a8b44c8.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb52rec1_jpg.rf.0759cd25d2ad42799908f9234e74363e.txt,
427,.\train\images\pcb52rec1_jpg.rf.5ce9463e8effe6cac74110216b2665c0.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb52rec1_jpg.rf.0759cd25d2ad42799908f9234e74363e.txt,
428,.\train\images\pcb53rec1_jpg.rf.1d89c6ab132f3d5676db293824d09ae9.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb53rec1_jpg.rf.1d89c6ab132f3d5676db293824d09ae9.txt,
429,.\train\images\pcb53rec1_jpg.rf.2653886a18112e1c9a4109ac47dcb4c0.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb53rec1_jpg.rf.1d89c6ab132f3d5676db293824d09ae9.txt,
430,.\train\images\pcb53rec1_jpg.rf.872deb0a01e2df7793e3b8d9abfe3fa2.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb53rec1_jpg.rf.1d89c6ab132f3d5676db293824d09ae9.txt,
431,.\train\images\pcb53rec1_jpg.rf.f65c9dbbafa060ac2d6de08f3753124d.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb53rec1_jpg.rf.1d89c6ab132f3d5676db293824d09ae9.txt,
432,.\train\images\pcb56rec1_jpg.rf.8499f69baf3c11c7955eb92b501f3f66.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb56rec1_jpg.rf.8499f69baf3c11c7955eb92b501f3f66.txt,
433,.\train\images\pcb56rec1_jpg.rf.9c30572f3ff37bd68eaa3d1e9beb0a93.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb56rec1_jpg.rf.8499f69baf3c11c7955eb92b501f3f66.txt,
434,.\train\images\pcb56rec1_jpg.rf.a0d6f740c5aedddfa7695c83b002d356.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb56rec1_jpg.rf.8499f69baf3c11c7955eb92b501f3f66.txt,
435,.\train\images\pcb56rec1_jpg.rf.dcc04b99eb617755976b5b03a90b1641.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb56rec1_jpg.rf.8499f69baf3c11c7955eb92b501f3f66.txt,
436,.\train\images\pcb59rec1_jpg.rf.0218a8aa4531b4403c8e1c0b7e5d9ac3.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb59rec1_jpg.rf.0218a8aa4531b4403c8e1c0b7e5d9ac3.txt,
437,.\train\images\pcb59rec1_jpg.rf.69f8a316ba1c89485a259bab50073cd6.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb59rec1_jpg.rf.0218a8aa4531b4403c8e1c0b7e5d9ac3.txt,
438,.\train\images\pcb59rec1_jpg.rf.b60a6eb2db92b8500db0183d6b9860c9.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb59rec1_jpg.rf.0218a8aa4531b4403c8e1c0b7e5d9ac3.txt,
439,.\train\images\pcb59rec1_jpg.rf.fd33ce94e70e69f745bfcfa3a932a5c2.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb59rec1_jpg.rf.0218a8aa4531b4403c8e1c0b7e5d9ac3.txt,
440,.\train\images\pcb5rec1_jpg.rf.bca1601bc94f6f5566dec25810ea787e.jpg,[ 1  9 15 20],1,.\train\labels\pcb5rec1_jpg.rf.bca1601bc94f6f5566dec25810ea787e.txt,
441,.\train\images\pcb5rec1_jpg.rf.be4b6c8c163923f02bbc43c202266083.jpg,[ 1  9 15 20],1,.\train\labels\pcb5rec1_jpg.rf.bca1601bc94f6f5566dec25810ea787e.txt,
442,.\train\images\pcb5rec1_jpg.rf.c138c9f60a9bf838091aafb509b40698.jpg,[ 1  9 15 20],1,.\train\labels\pcb5rec1_jpg.rf.bca1601bc94f6f5566dec25810ea787e.txt,
443,.\train\images\pcb5rec1_jpg.rf.e11eaa02dbda8427b36b236166a88c65.jpg,[ 1  9 15 20],1,.\train\labels\pcb5rec1_jpg.rf.bca1601bc94f6f5566dec25810ea787e.txt,
444,.\train\images\pcb63rec1_jpg.rf.0bb931aa52ae64c1b5f2e72339033f42.jpg,[ 2  9 16],1,.\train\labels\pcb63rec1_jpg.rf.0bb931aa52ae64c1b5f2e72339033f42.txt,
445,.\train\images\pcb63rec1_jpg.rf.6bb31204c236fa756a843faf8cf20034.jpg,[ 2  9 16],1,.\train\labels\pcb63rec1_jpg.rf.0bb931aa52ae64c1b5f2e72339033f42.txt,
446,.\train\images\pcb63rec1_jpg.rf.70e7cc0c0707768698a5c2ce215f0646.jpg,[ 2  9 16],1,.\train\labels\pcb63rec1_jpg.rf.0bb931aa52ae64c1b5f2e72339033f42.txt,
447,.\train\images\pcb63rec1_jpg.rf.e2f9c453d320bbc339f34ba627bee984.jpg,[ 2  9 16],1,.\train\labels\pcb63rec1_jpg.rf.0bb931aa52ae64c1b5f2e72339033f42.txt,
448,.\train\images\pcb66rec1_jpg.rf.156ecee6ee8be016c8adebc82a1bffa9.jpg,[ 2  4  9 16],1,.\train\labels\pcb66rec1_jpg.rf.156ecee6ee8be016c8adebc82a1bffa9.txt,
449,.\train\images\pcb66rec1_jpg.rf.7a0d56fb224cf8a248cfdcd16347bfa6.jpg,[ 2  4  9 16],1,.\train\labels\pcb66rec1_jpg.rf.156ecee6ee8be016c8adebc82a1bffa9.txt,
450,.\train\images\pcb66rec1_jpg.rf.d38523dc9fa5f68765a1511827463c83.jpg,[ 2  4  9 16],1,.\train\labels\pcb66rec1_jpg.rf.156ecee6ee8be016c8adebc82a1bffa9.txt,
451,.\train\images\pcb66rec1_jpg.rf.f71be53a9aca0039aa13b1bcde5bb832.jpg,[ 2  4  9 16],1,.\train\labels\pcb66rec1_jpg.rf.156ecee6ee8be016c8adebc82a1bffa9.txt,
452,.\train\images\pcb67rec1_jpg.rf.0ffb9367d6a4fbd1a88e0a7ec7b829c4.jpg,[ 2  9 16],1,.\train\labels\pcb67rec1_jpg.rf.0ffb9367d6a4fbd1a88e0a7ec7b829c4.txt,
453,.\train\images\pcb67rec1_jpg.rf.9476c36371f61ceaf5d71219272294f3.jpg,[ 2  9 16],1,.\train\labels\pcb67rec1_jpg.rf.0ffb9367d6a4fbd1a88e0a7ec7b829c4.txt,
454,.\train\images\pcb67rec1_jpg.rf.af296d00e0f77f60a9d9b486b88411cf.jpg,[ 2  9 16],1,.\train\labels\pcb67rec1_jpg.rf.0ffb9367d6a4fbd1a88e0a7ec7b829c4.txt,
455,.\train\images\pcb67rec1_jpg.rf.bbe61c99d60d27fc3c40dd07fcc45732.jpg,[ 2  9 16],1,.\train\labels\pcb67rec1_jpg.rf.0ffb9367d6a4fbd1a88e0a7ec7b829c4.txt,
456,.\train\images\pcb68rec1_jpg.rf.0f565120a59d087414dcc2b385d2070a.jpg,[ 2  4  9 16],1,.\train\labels\pcb68rec1_jpg.rf.0f565120a59d087414dcc2b385d2070a.txt,
457,.\train\images\pcb68rec1_jpg.rf.3815cf94293256dcdc9a86989a498d67.jpg,[ 2  4  9 16],1,.\train\labels\pcb68rec1_jpg.rf.0f565120a59d087414dcc2b385d2070a.txt,
458,.\train\images\pcb68rec1_jpg.rf.803ae76297f7d4278126ea2714ab0f22.jpg,[ 2  4  9 16],1,.\train\labels\pcb68rec1_jpg.rf.0f565120a59d087414dcc2b385d2070a.txt,
459,.\train\images\pcb68rec1_jpg.rf.c813fe4fd274b76baf5285aa60e4c253.jpg,[ 2  4  9 16],1,.\train\labels\pcb68rec1_jpg.rf.0f565120a59d087414dcc2b385d2070a.txt,
460,.\train\images\pcb70rec1_jpg.rf.1ec38f01bc3afc38b5b0a523e68b2335.jpg,[ 2  9 16],1,.\train\labels\pcb70rec1_jpg.rf.1ec38f01bc3afc38b5b0a523e68b2335.txt,
461,.\train\images\pcb70rec1_jpg.rf.52289b8114cdbe92e3114cc6aeece591.jpg,[ 2  9 16],1,.\train\labels\pcb70rec1_jpg.rf.1ec38f01bc3afc38b5b0a523e68b2335.txt,
462,.\train\images\pcb70rec1_jpg.rf.8b977aea2de51532ac464f8110c12ef8.jpg,[ 2  9 16],1,.\train\labels\pcb70rec1_jpg.rf.1ec38f01bc3afc38b5b0a523e68b2335.txt,
463,.\train\images\pcb70rec1_jpg.rf.b8416f05860b00263bdf2b9fbe689419.jpg,[ 2  9 16],1,.\train\labels\pcb70rec1_jpg.rf.1ec38f01bc3afc38b5b0a523e68b2335.txt,
464,.\train\images\pcb71rec1_jpg.rf.0fc9956886c24998ca16e6deeeeb5024.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb71rec1_jpg.rf.0fc9956886c24998ca16e6deeeeb5024.txt,
465,.\train\images\pcb71rec1_jpg.rf.38c4a769900a1a4da67fbf1b49ebd669.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb71rec1_jpg.rf.0fc9956886c24998ca16e6deeeeb5024.txt,
466,.\train\images\pcb71rec1_jpg.rf.46c1e3e42757674d7b6d6cd7325b818c.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb71rec1_jpg.rf.0fc9956886c24998ca16e6deeeeb5024.txt,
467,.\train\images\pcb71rec1_jpg.rf.ee9f76c2b3513a0817c4087bfa8dd626.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb71rec1_jpg.rf.0fc9956886c24998ca16e6deeeeb5024.txt,
468,.\train\images\pcb72rec1_jpg.rf.21188161299c763c9afdf8a96cdfec3f.jpg,[ 1  9 15 20],1,.\train\labels\pcb72rec1_jpg.rf.21188161299c763c9afdf8a96cdfec3f.txt,
469,.\train\images\pcb72rec1_jpg.rf.9c1b5eaf0f05a0d2d456e35d6ae7f079.jpg,[ 1  9 15 20],1,.\train\labels\pcb72rec1_jpg.rf.21188161299c763c9afdf8a96cdfec3f.txt,
470,.\train\images\pcb72rec1_jpg.rf.b5de1968946e2dbd0b63e856d8e9fd82.jpg,[ 1  9 15 20],1,.\train\labels\pcb72rec1_jpg.rf.21188161299c763c9afdf8a96cdfec3f.txt,
471,.\train\images\pcb72rec1_jpg.rf.fac9dce5424f9e4df78ab9689d3c2388.jpg,[ 1  9 15 20],1,.\train\labels\pcb72rec1_jpg.rf.21188161299c763c9afdf8a96cdfec3f.txt,
472,.\train\images\pcb73rec1_jpg.rf.7e21f7be208ee8c2bea23e4bfdd10ce8.jpg,[ 1  9 15],1,.\train\labels\pcb73rec1_jpg.rf.7e21f7be208ee8c2bea23e4bfdd10ce8.txt,
473,.\train\images\pcb73rec1_jpg.rf.9fb4b6139fd3846e6df0bdf29571f24e.jpg,[ 1  9 15],1,.\train\labels\pcb73rec1_jpg.rf.7e21f7be208ee8c2bea23e4bfdd10ce8.txt,
474,.\train\images\pcb73rec1_jpg.rf.cc9af58dfd8a1be58f90c8c5fcc6c94f.jpg,[ 1  9 15],1,.\train\labels\pcb73rec1_jpg.rf.7e21f7be208ee8c2bea23e4bfdd10ce8.txt,
475,.\train\images\pcb73rec1_jpg.rf.d63784b5f142360ab6558d38f68638fb.jpg,[ 1  9 15],1,.\train\labels\pcb73rec1_jpg.rf.7e21f7be208ee8c2bea23e4bfdd10ce8.txt,
476,.\train\images\pcb74rec1_jpg.rf.148e1cda4e4a9fe3ab4182282a38d6c8.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb74rec1_jpg.rf.148e1cda4e4a9fe3ab4182282a38d6c8.txt,
477,.\train\images\pcb74rec1_jpg.rf.6601671ec922cf69283724817b70144a.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb74rec1_jpg.rf.148e1cda4e4a9fe3ab4182282a38d6c8.txt,
478,.\train\images\pcb74rec1_jpg.rf.ca5a167f5c73762285d2245fbabbb2d3.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb74rec1_jpg.rf.148e1cda4e4a9fe3ab4182282a38d6c8.txt,
479,.\train\images\pcb74rec1_jpg.rf.f1cb4a1c9286e0becf1060d9989404cd.jpg,[ 2  9 16 20 22],1,.\train\labels\pcb74rec1_jpg.rf.148e1cda4e4a9fe3ab4182282a38d6c8.txt,
480,.\train\images\pcb75rec1_jpg.rf.19f74a0ad84ab342f9e1022c03c901f7.jpg,[ 2  9 16 20],1,.\train\labels\pcb75rec1_jpg.rf.19f74a0ad84ab342f9e1022c03c901f7.txt,
481,.\train\images\pcb75rec1_jpg.rf.70fdfa3ff6d65e9ddd481b94c79d40f8.jpg,[ 2  9 16 20],1,.\train\labels\pcb75rec1_jpg.rf.19f74a0ad84ab342f9e1022c03c901f7.txt,
