index,image_path,class_id,pos_neg,bbox_path,mask_path
959,.\train\images\ppe_1191.jpg,[5],1,.\train\labels\ppe_1191.txt,
960,.\train\images\ppe_1192.jpg,[1 3],1,.\train\labels\ppe_1192.txt,
961,.\train\images\ppe_1193.jpg,[1 2 3],1,.\train\labels\ppe_1193.txt,
962,.\train\images\ppe_1194.jpg,[1 4],1,.\train\labels\ppe_1194.txt,
963,.\train\images\ppe_1195.jpg,[1 4],1,.\train\labels\ppe_1195.txt,
964,.\train\images\ppe_1196.jpg,[1 2],1,.\train\labels\ppe_1196.txt,
965,.\train\images\ppe_1197.jpg,[1 4],1,.\train\labels\ppe_1197.txt,
966,.\train\images\ppe_1198.jpg,[1 3],1,.\train\labels\ppe_1198.txt,
967,.\train\images\ppe_1199.jpg,[1 3 4],1,.\train\labels\ppe_1199.txt,
968,.\train\images\ppe_1201.jpg,[4 5],1,.\train\labels\ppe_1201.txt,
969,.\train\images\ppe_1202.jpg,[1 5],1,.\train\labels\ppe_1202.txt,
970,.\train\images\ppe_1204.jpg,[3],1,.\train\labels\ppe_1204.txt,
971,.\train\images\ppe_1206.jpg,[1 5],1,.\train\labels\ppe_1206.txt,
972,.\train\images\ppe_1210.jpg,[4 5],1,.\train\labels\ppe_1210.txt,
973,.\train\images\ppe_1211.jpg,[1 5],1,.\train\labels\ppe_1211.txt,
974,.\train\images\ppe_1212.jpg,[1 5],1,.\train\labels\ppe_1212.txt,
975,.\train\images\ppe_1213.jpg,[1 4],1,.\train\labels\ppe_1213.txt,
976,.\train\images\ppe_1214.jpg,[1 4],1,.\train\labels\ppe_1214.txt,
977,.\train\images\ppe_1215.jpg,[4],1,.\train\labels\ppe_1215.txt,
978,.\train\images\ppe_1216.jpg,[5],1,.\train\labels\ppe_1216.txt,
979,.\train\images\ppe_1217.jpg,[1 5],1,.\train\labels\ppe_1217.txt,
980,.\train\images\ppe_1218.jpg,[2 3 4 5],1,.\train\labels\ppe_1218.txt,
981,.\train\images\ppe_1219.jpg,[1 3],1,.\train\labels\ppe_1219.txt,
982,.\train\images\ppe_1220.jpg,[1],1,.\train\labels\ppe_1220.txt,
983,.\train\images\ppe_1222.jpg,[4],1,.\train\labels\ppe_1222.txt,
984,.\train\images\ppe_1223.jpg,[1 4],1,.\train\labels\ppe_1223.txt,
985,.\train\images\ppe_1224.jpg,[4],1,.\train\labels\ppe_1224.txt,
986,.\train\images\ppe_1226.jpg,[3],1,.\train\labels\ppe_1226.txt,
987,.\train\images\ppe_1227.jpg,[1 4],1,.\train\labels\ppe_1227.txt,
988,.\train\images\ppe_1228.jpg,[1 3],1,.\train\labels\ppe_1228.txt,
989,.\train\images\ppe_1230.jpg,[1 2 3 4],1,.\train\labels\ppe_1230.txt,
990,.\train\images\ppe_1231.jpg,[2],1,.\train\labels\ppe_1231.txt,
991,.\train\images\ppe_1232.jpg,[1],1,.\train\labels\ppe_1232.txt,
992,.\train\images\ppe_1233.jpg,[3 5],1,.\train\labels\ppe_1233.txt,
993,.\train\images\ppe_1234.jpg,[5],1,.\train\labels\ppe_1234.txt,
994,.\train\images\ppe_1237.jpg,[2 3 4 5],1,.\train\labels\ppe_1237.txt,
995,.\train\images\ppe_1238.jpg,[2],1,.\train\labels\ppe_1238.txt,
996,.\train\images\ppe_1239.jpg,[1 4 5],1,.\train\labels\ppe_1239.txt,
997,.\train\images\ppe_1240.jpg,[3 5],1,.\train\labels\ppe_1240.txt,
998,.\train\images\ppe_1241.jpg,[5],1,.\train\labels\ppe_1241.txt,
999,.\train\images\ppe_1243.jpg,[3],1,.\train\labels\ppe_1243.txt,
1000,.\train\images\ppe_1245.jpg,[4 5],1,.\train\labels\ppe_1245.txt,
1001,.\train\images\ppe_1246.jpg,[3 4 5],1,.\train\labels\ppe_1246.txt,
1002,.\train\images\ppe_1247.jpg,[1 4 5],1,.\train\labels\ppe_1247.txt,
1003,.\train\images\ppe_1248.jpg,[2 5],1,.\train\labels\ppe_1248.txt,
1004,.\train\images\ppe_1250.jpg,[2],1,.\train\labels\ppe_1250.txt,
1005,.\train\images\ppe_1252.jpg,[1 4],1,.\train\labels\ppe_1252.txt,
1006,.\train\images\ppe_1253.jpg,[5],1,.\train\labels\ppe_1253.txt,
1007,.\train\images\ppe_1254.jpg,[3 4 5],1,.\train\labels\ppe_1254.txt,
1008,.\train\images\ppe_1255.jpg,[5],1,.\train\labels\ppe_1255.txt,
1009,.\train\images\ppe_1256.jpg,[1 3 4],1,.\train\labels\ppe_1256.txt,
1010,.\train\images\ppe_1257.jpg,[2 3 4 5],1,.\train\labels\ppe_1257.txt,
1011,.\train\images\ppe_1258.jpg,[1],1,.\train\labels\ppe_1258.txt,
1012,.\train\images\ppe_1259.jpg,[2 3 4 5],1,.\train\labels\ppe_1259.txt,
1013,.\train\images\ppe_1260.jpg,[1 2 4],1,.\train\labels\ppe_1260.txt,
1014,.\train\images\ppe_1261.jpg,[1 4],1,.\train\labels\ppe_1261.txt,
1015,.\train\images\ppe_1263.jpg,[1 4],1,.\train\labels\ppe_1263.txt,
1016,.\train\images\ppe_1265.jpg,[1 5],1,.\train\labels\ppe_1265.txt,
1017,.\train\images\ppe_1267.jpg,[2 3 4 5],1,.\train\labels\ppe_1267.txt,
1018,.\train\images\ppe_1268.jpg,[1 4],1,.\train\labels\ppe_1268.txt,
1019,.\train\images\ppe_1269.jpg,[5],1,.\train\labels\ppe_1269.txt,
1020,.\train\images\ppe_1271.jpg,[2 3],1,.\train\labels\ppe_1271.txt,
1021,.\train\images\ppe_1272.jpg,[5],1,.\train\labels\ppe_1272.txt,
1022,.\train\images\ppe_1274.jpg,[3],1,.\train\labels\ppe_1274.txt,
1023,.\train\images\ppe_1275.jpg,[1 4],1,.\train\labels\ppe_1275.txt,
1024,.\train\images\ppe_1276.jpg,[2 3 4 5],1,.\train\labels\ppe_1276.txt,
1025,.\train\images\ppe_1277.jpg,[3 5],1,.\train\labels\ppe_1277.txt,
1026,.\train\images\ppe_1278.jpg,[5],1,.\train\labels\ppe_1278.txt,
1027,.\train\images\ppe_1279.jpg,[2 3],1,.\train\labels\ppe_1279.txt,
1028,.\train\images\ppe_1280.jpg,[5],1,.\train\labels\ppe_1280.txt,
1029,.\train\images\ppe_1281.jpg,[1 4],1,.\train\labels\ppe_1281.txt,
1030,.\train\images\ppe_1282.jpg,[1 4],1,.\train\labels\ppe_1282.txt,
1031,.\train\images\ppe_1283.jpg,[1 4],1,.\train\labels\ppe_1283.txt,
1032,.\train\images\ppe_1284.jpg,[1 5],1,.\train\labels\ppe_1284.txt,
1033,.\train\images\ppe_1286.jpg,[1 5],1,.\train\labels\ppe_1286.txt,
1034,.\train\images\ppe_1288.jpg,[2],1,.\train\labels\ppe_1288.txt,
1035,.\train\images\ppe_1290.jpg,[5],1,.\train\labels\ppe_1290.txt,
1036,.\train\images\ppe_1292.jpg,[1 4 5],1,.\train\labels\ppe_1292.txt,
1037,.\train\images\ppe_1293.jpg,[1 4 5],1,.\train\labels\ppe_1293.txt,
1038,.\train\images\ppe_1296.jpg,[2],1,.\train\labels\ppe_1296.txt,
1039,.\train\images\ppe_1297.jpg,[3],1,.\train\labels\ppe_1297.txt,
1040,.\train\images\ppe_1299.jpg,[1 4],1,.\train\labels\ppe_1299.txt,
1041,.\train\images\ppe_1300.jpg,[3],1,.\train\labels\ppe_1300.txt,
1042,.\train\images\ppe_1301.jpg,[1 4],1,.\train\labels\ppe_1301.txt,
1043,.\train\images\ppe_1302.jpg,[1],1,.\train\labels\ppe_1302.txt,
1044,.\train\images\ppe_1303.jpg,[3 5],1,.\train\labels\ppe_1303.txt,
1045,.\train\images\ppe_1304.jpg,[3 5],1,.\train\labels\ppe_1304.txt,
1046,.\train\images\ppe_1306.jpg,[1 5],1,.\train\labels\ppe_1306.txt,
1047,.\train\images\ppe_1309.jpg,[5],1,.\train\labels\ppe_1309.txt,
1048,.\train\images\ppe_1310.jpg,[1 5],1,.\train\labels\ppe_1310.txt,
1049,.\train\images\ppe_1311.jpg,[4 5],1,.\train\labels\ppe_1311.txt,
1050,.\train\images\ppe_1312.jpg,[5],1,.\train\labels\ppe_1312.txt,
1051,.\train\images\ppe_1313.jpg,[5],1,.\train\labels\ppe_1313.txt,
1052,.\train\images\ppe_1314.jpg,[4],1,.\train\labels\ppe_1314.txt,
1053,.\train\images\ppe_1315.jpg,[5],1,.\train\labels\ppe_1315.txt,
1054,.\train\images\ppe_1316.jpg,[1 4],1,.\train\labels\ppe_1316.txt,
1055,.\train\images\ppe_1317.jpg,[4 5],1,.\train\labels\ppe_1317.txt,
1056,.\train\images\ppe_1319.jpg,[1 3],1,.\train\labels\ppe_1319.txt,
1057,.\train\images\ppe_1321.jpg,[3 4],1,.\train\labels\ppe_1321.txt,
1058,.\train\images\ppe_1322.jpg,[0],1,.\train\labels\ppe_1322.txt,
1059,.\train\images\ppe_1323.jpg,[1 4],1,.\train\labels\ppe_1323.txt,
1060,.\train\images\ppe_1324.jpg,[5],1,.\train\labels\ppe_1324.txt,
1061,.\train\images\ppe_1325.jpg,[1 4],1,.\train\labels\ppe_1325.txt,
1062,.\train\images\ppe_1326.jpg,[1 3 5],1,.\train\labels\ppe_1326.txt,
1063,.\train\images\ppe_1329.jpg,[1 5],1,.\train\labels\ppe_1329.txt,
